X,Y,OBJECTID,FOLIO,NAME,ADDRESS,UNIT,CITY,ZIPCODE,PHONE,EMAIL,DIRCTNAME,YEARESTB,TYPE,GRDLEVEL,COED,STREGFLG,CHLDCAREID,ENROLLMENT,STATUS,WEBSITE,LAT,LON,POINT_X,POINT_Y,CREATEDBY,CREATEDDATE,MODIFIEDBY,MODIFIEDDATE,GlobalID,CreationDate,Creator,EditDate,Editor
-8957694.07480001,2958355.1417,345,3059060000100,Kingdom Academy II,10300 SW 167th Ave,,Miami,33196,305-385-3761,,Elena Navarro,,,06-08,C,,356,,Active,http://www.kingdomacademyschool.com/,25.67072,-80.46833,831278.596258834,486365.207878575,E316899,2020/11/04 18:20:05+00,E316899,2021/06/30 14:13:33+00,55c54ac6-28eb-43b6-8c94-6639bc23b729,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939387.6892,2988648.7883,346,3220130080040,Discover Montessori Academy - Miami Lakes Campus,15650 Miami Lakeway N, ,Miami Lakes,33014,305-826-6350,,Santa Karina Pumarol, ,N,PK-05,C, ,7382,42,Active,http://www.miamilakesmontessori.com/miami-lakes-campus/,25.91574,-80.30389,884972.750036839,575671.937689744,E316899,2020/11/04 18:20:05+00,E316899,2021/08/02 13:05:08+00,019d3043-f361-47f7-9dc1-097fd17e49d5,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8942055.6322,2990821.9243,347,3020100260001,Golden Mittens Montessori,17660 NW 78th Ave,176,Miami-Dade,33015,305-817-8888,,Hildy Reyes, ,N,PK-05,C,Y,6939,35,Active,http://www.miamilakesmontessori.com/our-history/,25.93329,-80.32785,877062.24993347,582012.280991651,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,43e7e48e-5659-4624-a603-52cd4b395b38,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8944691.2102,2962947.0016,348,3040290010260,Gateway Christian School,6500 SW 97th Ave, ,Miami-Dade,33173,305-271-1213,,Lisa Olivera,1967,Y,PK-06,C,Y,463,225,Active,https://www.privateschoolreview.com/gateway-christian-school-profile,25.70789,-80.35153,869685.100486606,500047.261523314,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,b3ba0aea-149c-4474-8d9b-ff1c4ee4517f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8949771.82800001,2958516.2471,349,3059010000600,The Creative Learning Center,12455 SW 104th St, ,Miami-Dade,33186,305-274-4006,,Emilu T. Alvarez,2013, ,PK-KG,C,Y,7528,0,Active,http://www.creativelearningmiami.org/,25.67202,-80.39717,854716.667320661,486939.82215111,ABREUI,2018/04/30 16:37:05+00,E316899,2020/12/03 11:16:35+00,b994de8f-309d-4bf8-bb75-7c3ec9f255d3,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8949099.25970001,2947363.5054,350,3069010310750,Bumble Bee Daycare Learning Center,12332 Quail Roost Dr, ,Miami-Dade,33177,786-293-2126,,Victoria Soler, ,N,PK-05,C, ,5947,52,Active,http://www.bumblebeedaycarecenter.com/,25.58169,-80.39112,856857.543098655,454118.020392537,ABREUI,2018/04/13 16:20:00+00,E316899,2021/06/25 10:08:31+00,4962720e-d3a1-4bc5-81f6-b6eef1a800eb,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939842.85760001,2990122.2079,351,3020130420030,Little College at Ludlam C. Corp,6545 NW 169th St, ,Miami-Dade,33015,305-510-9869,,Lizet Mesa,  , ,PK-05,C,Y,5814,152,Active,http://kidcarescout.com/school/listing/4525,25.92764,-80.30797,883605.903315567,579991.659677766,E316899,2020/11/04 18:20:05+00,E316899,2021/08/13 15:31:47+00,ad93557a-b444-4a2b-a52b-c2668f4b729b,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939466.44650001,2978162.3337,352,0530130010831,Loyola Elementary,1801 NW 67th Ave,,Miami Springs,33166,305-471-4417,,Gianelle Garcia,,,PK-05,C,,3147,,Active,https://www.loyolamiami.com/elementary,25.83098,-80.30459,884903.374083545,544863.80195418,E316899,2020/11/05 12:52:55+00,E316899,2024/04/10 10:13:39+00,4ab6fe5f-a265-48b2-b979-8a61f2e886a2,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8923694.37500001,2990090.119,353,0722160010520,Allison Academy,1881 NE 164th St, ,North Miami Beach,33162,305-940-3922,,Sarah Allison,1984,N,06-12,C,Y,608,107,Active,http://www.allisonacademy.com/,25.92738,-80.16291,931284.687615972,580175.625117943,ABREUI,2018/04/13 16:20:00+00,E316899,2021/07/28 15:28:40+00,66f1ec4f-ae2b-4986-ac0d-06e54f7de6dc,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8929113.8036,2983034.0393,354,3021350000450,Bright Future School of Excellence,10401 NW 8th Ave, ,Miami-Dade,33150,305-720-0065,,Brenda Gunn,2001, ,KG-08,C,Y,8056,0,Active,https://www.facebook.com/brightfuturemiami/,25.87036,-80.21159,915408.319473185,559351.298698545,E316899,2020/07/22 19:15:40+00,E316899,2021/06/25 10:08:21+00,a6557ee2-a155-4249-85e8-25bc0537640c,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8945998.9656,2965938.7564,355,3040200062080,FL Academy,10360 SW 40th St,,Miami,33165,786-953-7792,,Amanda Silva,,,PK-02,C,,8834,97,Active,https://prek.club/day-care-school/fl-academy-corp,25.7321,-80.36327,865774.457026958,508828.691291496,E316899,2020/11/04 18:20:05+00,E316899,2021/08/04 10:08:21+00,0a77583d-a3aa-4ffe-aad2-1d85cfbefed6,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8953461.7371,2969404.569,356,3049030250180,Unique Learning Center Inc. ,14520 SW 8th St,,Miami,33184,305-614-1230,,Jose Rivero Garcia,,,KG-12,C,,908,,Active,https://www.facebook.com/uniquecenters/?fref=nf,25.76014,-80.43032,843660.925358363,518920.21949289,E316899,2020/12/07 13:17:26+00,E316899,2021/09/29 12:13:00+00,15d93fd3-4a57-4f97-adfb-58031e17d3d2,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8931258.0583,2988097.8996,357,0821220032410,Little Rock Academy,1790 Ali Baba Ave,,Opa-Locka,33054,786-356-3676,,Chantele J. Harris,1968,,09-12,B,,6400,,Active,,25.91128,-80.23085,908987.169771206,574188.230296366,E316899,2020/11/04 18:20:05+00,E316899,2021/08/19 12:41:01+00,e1421161-f45e-473b-8115-ca1d2313ed2f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8919605.8806,2977195.9344,358,0232220221690,The Montessori Academy at St. John's,4760 Pine Tree Dr, ,Miami Beach,33140,305-534-8234,, ,2005,N,PK-02,C,N, ,101,Active,http://themontessoriacademyatstjohns.com/apps/maps/,25.82316,-80.12619,943608.250123452,542373.750138737,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,2b0724eb-3264-4e5d-a67e-e0e02090ed0e,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8952385.0431,2964697.0499,359,3049220000020,140th Avenue KinderCare,4801 SW 140th Ave, ,Miami-Dade,33175,305-220-8430,,Ms. Diane Uria,1989, ,PK-06,C, , ,102,Active,http://www.kindercare.com/our-centers/miami/fl/301315,25.72205,-80.42065,846905.055153385,505089.431384012,ABREUI,2018/04/13 16:20:00+00,E316899,2021/06/17 10:15:02+00,1692dddd-2008-4445-b512-46ee7621b8a4,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8925471.0591,2990037.755,360,0722170130850,Klurman Elementary School Boys Girls ,1051 N Miami Beach Blvd, ,North Miami Beach,33162,305-947-6000,,Harayl Askotzky,1979,Y,PK-08,C,Y,199,523,Active,https://www.ytcteam.org/contact.php?school=elementary,25.92696,-80.17887,926039.953147087,579988.665245764,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,2399450c-273c-451a-86ef-1e235075a6c7,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939219.356,2953694.1324,361,3350230000881,Alexander Montessori School - Ludlam Campus,14850 SW 67th Ave, ,Miami,33158,305-235-3995,,James R. Mcghee Ii,1963,N,01-05,C,Y,448,247,Active,http://www.alexandermontessori.com/page.cfm?p=538,25.63297,-80.30237,886013.948629808,472901.057338029,ABREUI,2018/04/13 16:20:00+00,E316899,2021/07/28 14:51:43+00,dbc833bf-9124-4fff-b20c-e45aa9bbc58d,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8932599.6688,2968124.0835,362,0141160090265,Brito Miami Private School,3030 Coral Way ,,Miami,33145,305-448-1463,,Beatriz Brito-Ferrer,,,01-12,C,,2699,,Active,https://www.britomiamipanthers.com/,25.74978,-80.24291,905363.51511183,515465.092449673,E316899,2021/07/30 09:43:26+00,E316899,2022/01/26 14:44:01+00,4dac81be-8920-4ec2-95a2-827a47cf9a5d,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8931453.9415,2982751.2699,363,3031030190083,Lincoln-Marti Schools #85 - 21st Ct,10285 NW 21st Ct,  ,Miami-Dade,33147,305-693-3441,,Demetrio J. Perez, ,N,05-K,C, , ,0,Active,http://www.lincoln-marti.com/index.php?option=com_wrapper&view=wrapper&Itemid=141,25.86808,-80.23261,908500.598359454,558479.594500445,ABREUI,2018/04/30 16:37:05+00,E316899,2021/11/10 11:13:23+00,555a3737-f5cd-400f-be77-e8becaf7034f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8928548.9751,2968903.9597,364,0141390051430,Global Connection Preschool,2401 SW 3rd Ave, ,Miami,33129,786-476-2105,,Zobeida Bignotte, ,N,PK-04,C,Y,9416,0,Active,http://www.globalconnectionpreschool.com,25.75609,-80.20652,917327.249906972,517828.937571876,ABREUI,2018/04/30 16:37:05+00,ABREUI,2019/03/15 15:38:45+00,7a01d7c5-1fce-42fa-8e1c-1e5ec14974c5,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8943898.1367,2951782.5056,365,3350280270010,Little Wonders Learning Academy and Preschool,9360 SW 164th St, ,Palmetto Bay,33157,305-253-7451,, , , ,K-12,C,Y, ,135,Active,http://littlewonderslearningacademy.vpweb.com/,25.61749,-80.3444,872193.749960937,467202.843700722,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,f4bdac24-5046-4596-89d0-f2931fa68dfd,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8933504.4996,2987195.6788,366,0821210030050,Academy of Excellence 1,940 Caliph St,,Opa-Locka,33054,786-212-1075,,Lashanda Lumpkin,,,KG-12,C,,7354,,Active,https://www.academyschoolofexcellence.com/default.aspx#home,25.90399,-80.25103,902368.807210233,571500.036965564,E316899,2021/07/28 08:18:58+00,E316899,2021/07/28 08:21:59+00,7dcdac9c-67a9-43f4-906a-b36cbf038464,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8941726.2008,2982873.2558,367,2730030010012,Tiny Smile Learning Center,10550 NW 77th Ct,321-324,Hialeah Gardens,33016,305-826-2024,,Yelenys Delgado, , ,PK-04,C,Y,6366,12,Active,https://www.daycarehialeah.com/,25.86906,-80.32489,878155.000014488,558671.312521912,ABREUI,2018/04/30 16:37:05+00,E316899,2020/12/04 09:59:44+00,b64ffd93-645b-4c1b-9151-642e109409fc,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8928115.106,2992027.2889,368,3421010280010,TLC Scholars,99 NW 183rd St ,239C,Miami,33169,305-454-9163,,Trans Burke,,,KG-12,C,,7243,,,,25.94303,-80.20262,918197.784307782,585782.347683161,E316899,2020/12/04 15:11:40+00,E316899,2021/09/27 11:50:47+00,9856871f-ee39-453c-85fc-fb14f834b86c,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8938640.75859999,2962431.57,369,0940360310150,Mater Virtual Academy,6340 Sunset Dr, ,Miami,33143,707-726-2837,,Trishia Castillo,1999,N,KG-12,C, ,6440,0,Active,https://www.matervirtualacademy.com/apps/pages/index.jsp?uREC_ID=214635&type=d&pREC_ID=418797,25.70372,-80.29717,887589.833431277,498622.479185991,ABREUI,2018/04/13 16:20:00+00,E316899,2021/08/20 08:15:40+00,1a7a1ca9-293c-4c4c-af49-6303b25cf10c,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8948615.32659999,2945079.2448,370,3069120080370,Touch of Love,21910 SW 120th Ave,,Miami,33170,786-389-2803,,Christine Robinson,,,KG-02,C,,6212,,Active,,25.56318,-80.38678,858321.546940017,447397.304610282,E316899,2020/12/04 16:02:26+00,E316899,2021/09/27 12:23:12+00,e305a2c7-b4ee-4a78-9228-03b49646e220,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939950.27199999,2980443.142,371,0430110020090,All Skills Builders Childcare,1325 W 30th St, ,Hialeah,33012,786-803-8367,,Liset Gil, , ,PK-01,C,Y,7339,42,Active,http://allskillsbuilders.com/,25.84942,-80.30895,883438.500051409,551558.625155292,ABREUI,2018/04/13 16:20:00+00,ABREUI,2018/04/13 16:20:00+00,bca368b8-704b-4a93-8052-7ff827107b56,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8945193.26679999,2986461.6958,372,0420280930010,Thumbelina Academy Day Care Pre-K,3580 W 84th St, ,Hialeah,33018,305-556-8116,, ,2003,N,PK-08,C,Y,4366,314,Active,http://www.thumbelinaacademy.com/locations.php,25.89806,-80.35604,867861.902614716,569160.958573088,ABREUI,2018/04/30 16:37:05+00,E316899,2020/12/03 16:33:16+00,5eb79710-809d-4bef-8665-3e65f10560ff,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8933164.26179999,2971715.9055,373,0141040260050,Beautiful Beginnings Preschool and Daycare,3220 NW 7th St, ,Miami,33125,305-642-0027,,Vera Lamar,2001,N,PK,C,Y,3854,56,Active,https://childcarecenter.us/provider_detail/beautiful_beginnings_preschool_daycare_miami_fl,25.77884,-80.24798,903633.810406223,526017.173355505,ABREUI,2018/04/13 16:20:00+00,ABREUI,2018/04/13 16:20:00+00,964d34a2-d44a-47df-bb43-ddddd96356ba,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8959040.87909999,2934046.5361,374,1078130120140,The Thinking Child Christian Academy School,155 NW 4th St, ,Homestead,33030,305-247-3036,,Frank Perez-Llona,2007,N,PK-08,C,Y,4993,138,Active,http://www.thethinkingchildacademy.com/,25.47374,-80.48043,827573.936799381,414759.406339884,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/27 11:28:47+00,08918e18-b6ac-42d9-966e-c0aec7ad3e3b,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8931469.97969999,2976442.6786,375,0131230320010,It's a Small World Learning Center V,4600 NW 22nd Ave, ,Miami,33142,305-636-4300,,Rosa Valdes, ,N,PK-KG,C,Y,5636,141,Active,https://childcarecenter.us/provider_detail/its_a_small_world_learning_center_v_inc_miami_fl,25.81707,-80.23276,908561.437418807,539941.124984466,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:20:54+00,2ad47062-c8f4-44cf-99c2-c1d76e4457af,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939396.4624,2964179.4906,376,3040260100060,The Miami Sudbury School,6790 SW 56th St, ,Miami,33155,305-204-0746,,Christen Parker-Yarnal,2012, ,KG-12,C,Y,9306,6,Active,https://www.miamisudburyschool.org/,25.71786,-80.30396,885327.347925171,503752.583766766,E316899,2020/12/03 15:20:42+00,E316899,2020/12/03 15:22:53+00,655aec74-4614-4e50-b0cf-4db9d3b83bf6,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8944625.7573,2966189.3543,377,3040160010010,Olympia Heights Methodist Preschool Kindergarten,3801 SW 97th Ave, ,Miami-Dade,33165,305-226-9126,,Janice Roach,1959,Y,PK-KG,C,Y,518,86,Active,http://www.olympiaheightspreschoolkindergarten.com/,25.73413,-80.35094,869831.812806737,509585.530716196,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:29:24+00,b4835e72-6709-4535-a269-950c867fca16,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8945951.0008,2946661.6187,378,3660080000021,St Faith's Episcopal School,10600 Caribbean Blvd, ,Cutler Bay,33189,305-235-3625,, ,,Y,PK-K,C,Y, ,21,Active,http://www.saintfaiths.org/,25.576,-80.36285,866189.459651347,452094.786086664,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,307beb09-23b6-40c1-b100-866171b5edfc,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8936368.9127,2988817.4625,379,3421180230010,TRU Prep Academy,4715 NW 157th St,201,Miami Gardens,33014,305-760-2894,,Mario Smith,,,KG-12,C,,1487,,Active,https://en-gb.facebook.com/TRUPREPACADEMY/?ref=page_internal,25.9171,-80.27677,893883.740637139,576215.54524225,E316899,2020/12/07 10:23:22+00,E316899,2021/09/28 10:02:31+00,2f1f16bd-40ae-4b2a-8010-b451662662ea,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8932745.2369,2964794.0414,380,0141210450180,Ransom Everglades Upper School,3575 Main Hwy, ,Miami,33133,305-460-8800,,Patricia Sasser,1903,N,06-12,C,N,2796,1050,Active,ttps://www.ransomeverglades.org/page/campus-maps,25.72284,-80.24421,904989.18781548,505668.468568549,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/20 14:47:33+00,020b4372-8227-459d-8e94-8a312dce0085,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8947076.0086,2966587.8106,381,3040180000960,West Dade Academy,10950 SW 34th St, ,Miami-Dade,33165,305-553-1000,,Maria A. Necuze, , ,KG-12,C,Y,3848,67,Active,https://www.westdadeacademy.org/,25.73735,-80.37295,862580.256447986,510722.398301259,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/30 14:31:02+00,5a46152f-a8af-443c-bb64-aaccebcee6bf,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8922506.5673,2992881.5485,382,3022040000540,TVC Academy - The Victory Center for Autism and Related Disabilities,18900 NE 25th Ave, ,North Miami Beach,33180,305-466-1142,,Jessica Dunn,2000,Y,PK-12,C,Y,5980,16,Active,http://www.thevictoryschool.org/,25.94993,-80.15225,934738.672643188,588394.497445591,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/29 11:01:28+00,a09d83c4-53c2-4f4a-9397-572223cd353d,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8933840.51280001,2986270.0106,383,0821280030160,Betesda Christian School,3300 NW 135th St, ,Opa-Locka,33054,305-685-8255,,Miriam C. Armas ,1980,Y,KG-12,C,Y,3844,138,Active,http://www.iglesiabetesda.net/betesdachristianschool.html,25.89651,-80.25406,901391.999716129,568775.562131323,ABREUI,2018/04/13 16:20:00+00,E316899,2021/06/25 10:07:22+00,003dba45-cf99-47d3-89cd-fbc16d7cd308,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8948608.43340001,2962129.6054,384,3049250000860,Sunset Preparatory School,11925 Sunset Dr, ,Miami-Dade,33183,305-274-5111,,Jack I. Schechter,1970,N,PK-09,C,Y,194,108,Active,http://sunsetprepschool.com/,25.70127,-80.38671,858109.55333982,497587.245905027,ABREUI,2018/04/30 16:37:05+00,E316899,2020/12/01 09:37:07+00,3ebf39df-b11b-4cbc-ba2d-f7b83e6b3935,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8942766.0618,2970496.9877,385,3040030060330,The 2nd House Academy Corp,8510 West Flagler St  ,,Miami,33144,305-772-7568,,Zaray Pineiro,,,PK-02,C,,6782,356,Active,https://childcarecenter.us/provider_detail/the-2nd-house-academy-corp-miami-fl,25.76898,-80.33424,875267.4416118,522280.574312024,E316899,2020/12/02 10:27:10+00,E316899,2021/09/23 15:10:58+00,0cf692ef-e588-4159-8218-9ba8d4ddf250,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8936032.0085,2979314.7334,386,0431080070570,Colorin Preschool Inc.,2019 E 4th Ave  ,,Hialeah,33010,786-717-0000,,Giselle Chamizo,,,PK-01,C,,9475,,Active,http://www.colorinpreschool.com/,25.84029,-80.27374,895032.980702207,548305.238144256,E316899,2020/11/04 18:20:05+00,E316899,2021/08/02 09:16:20+00,c4198a80-5d9c-4468-90e3-cb2a4a5cb4cc,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8954316.2584,2938074.8162,387,3079040350010,Mini Me Learning Center IV Inc.,15260 SW 280th St ,Suite 103,Homestead,33032,786-410-8991,,Sussette Pena,,,PK-01,C,,8429,,Active,https://childcarecenter.us/provider_detail/mini_me_learning_center_iv_homestead_fl,25.5064,-80.43799,841525.817258842,426687.776535004,E316899,2020/11/06 16:27:56+00,E316899,2020/11/06 16:40:34+00,66598fb9-01ee-4b29-97d1-c69fc79f10f7,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8940763.1792,2975611.9511,388,3030260200010,iLEARN Preparatory ,7381 NW 36th St, ,Miami-Dade,33166,305-477-3333,,Zenaida Gomez, , ,KG-KG,C,Y,8426,10,Active,http://www.ilearnpreparatory.com/,25.81035,-80.31624,881110.673105243,537347.968630053,ABREUI,2018/04/30 16:37:05+00,E316899,2021/08/09 08:50:43+00,553c4431-a591-4eb8-9f02-5bb0d5dc8a01,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8950307.83870001,2970233.0883,389,3049020000050,Belen Jesuit Preparatory School,500 SW 127th Ave, ,Miami-Dade,33184,305-223-8600,,Jose E. Roca,1961,Y,06-12,B,N,2087,1411,Active,http://www.belenjesuit.org/,25.76685,-80.40198,852974.624439038,521397.718887195,ABREUI,2018/04/13 16:20:00+00,E316899,2020/07/08 16:58:59+00,c0bf317d-be3e-46c4-9334-43d7815901fd,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8947084.85270001,2948293.687,390,3060060030250,Cutler Bay Christian Academy,19000 SW 112th Ave,,Miami,33157,786-592-1426,,Tasha Gates,,,KG-12,C,,3373,,Active,https://www.cutlerbaychristianacademy.com/,25.58923,-80.37303,862809.252032198,456884.962091118,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:11:29+00,fdea997f-5981-4d20-9eaf-32938aa4a29a,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8926441.4819,2987798.0489,391,0622190001490,HYCCF - Early Step Learning Center,14500 NE 6th Ave, ,North Miami,33161,786-955-6381,,Idalgisa Arias,2002, ,PK-02,C, ,6874,60,Active,http://hyccf.org/,25.90886,-80.18759,923215.520504456,573393.373847626,E316899,2020/11/04 18:20:05+00,E316899,2021/08/03 10:34:23+00,fd99e575-29ec-40e2-8671-2a90d21a9db3,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8948961.1258,2962155.4825,392,3049250000850,Smart Starts Early Learning Center,12001 SW 72nd St, ,Miami-Dade,33183,305-595-8822,, , ,Y,PK-05,C,Y, ,98,Active,http://www.smartstartsdayschool.com/locations/kendall-12001-sunset-drive.html,25.70148,-80.38989,857065.921433304,497658.544100635,ABREUI,2018/04/30 16:37:05+00,T0140179,2018/07/19 20:03:52+00,b19c084b-f75a-4e39-8f04-55c7caa18677,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8929065.7754,2968516.6912,393,0141380090550,Cherry Blossom Learning Center,2933 SW 3rd Ave,  ,Miami,33129,305-860-3300,,Claudia Uribe-Orrett,    ,N,PK-03,C,Y,5187,102,Active,http://www.cherryblossommiami.com/locations.html,25.75296,-80.21117,915806.008561555,516680.919650808,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:09:24+00,2fea6de3-c74f-444e-887d-7f62ba34763a,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
